time,value1,value2,value3
151747,0,0.1666,-0.573
151747,0,0.1333,-0.611
151747,0,0.1,-0.65
151747,0,0.0666,-0.612
151747,0,0.0333,-0.574
151747,0,0,-0.536
151748,0.3333,0,-0.498
151748,0.6666,0,-0.46
151748,1,0,-0.423
151748,1.3333,0,-0.387
151748,1.6666,0,-0.351
151748,2,0,-0.315
151748,2.3333,0,-0.279
151748,2.6666,0,-0.242
151748,3,0,-0.205
151748,2.6666,0,-0.166
151748,2.3333,0,-0.126
151748,2,0,-0.085
151748,1.6666,0,-0.043
151748,1.3333,0,0
151748,1,0,0
151748,0.6666,0,0
151748,0.3333,0,0
151748,0,0,0.0453
151748,0,0,0.0908
151748,0,0,0.1364
151748,0,0,0.1818
151748,0,0,0.2274
151748,0,0,0.2732
151748,0,0,0.3192
151748,0,0,0.3653
151748,0,0,0.4117
151748,0,0,0.4581
151748,0,0,0.5047
151748,0,0,0.5514
151748,0,0,0.598
151749,0,0,0.6447
151749,0,0,0.6914
151749,0,0,0.7381
151749,0,0,0.7848
151749,0,0,0.8314
151749,0,0,0.8782
151749,0,0,0.9249
151749,0,0,0.8792
151749,0,0,0.8335
151749,0,0,0.7877
151749,0,0,0.7419
151749,0,0,0.696
151749,0,0,0.6501
151749,0,0,0.6041
151749,0,0,0.5581
151749,0,0,0.512
151749,0,0,0.4658
151749,0,0,0.4195
151749,0,0,0.3732
151749,0,0,0.3268
151749,0,0,0.2803
151749,0,0,0.2338
151749,0,0,0.1871
151749,0,0,0.1404
151749,0,0,0.0937
151749,0,0,0.0468
151749,0,0,0
151749,0,0,-0.046
151749,0,0,-0.093
151749,0,0,-0.141
151750,0,0,-0.188
151750,0,0,-0.235
151750,0,0,-0.282
151750,0,0,-0.329
151750,0,0,-0.377
151750,0,0,-0.424
151750,0,0,-0.472
151750,0,0,-0.519
151750,0,0,-0.472
151750,0,0,-0.425
151750,0,0,-0.378
151750,0,0,-0.331
151750,0,0,-0.284
151750,0,0,-0.237
151750,0,0,-0.189
151750,0,0,-0.142
151750,0,0,-0.095
151750,0,0,-0.047
151750,0,0,0
151750,0,0,0.0476
151750,0,0,0.0953
151750,0,0,0.143
151750,0,0,0.1908
151750,0,0,0.2387
151750,0,0,0.191
151750,0,0,0.1434
151750,0,0,0.0956
151750,0,0,0.0478
151750,0,0,0
151750,0,0,0
151751,0,0,0
151751,0,0,0
151751,0,0,0
151751,0,0,0
151751,0,0,0
151751,0,0,0
151751,0,0,0
151751,0,0,0
151751,0,0,0
151751,0,0,0
151751,0,0,0
151751,0,0,-0.048
151751,0,0,-0.096
151751,0,0,-0.144
151751,0,0,-0.193
151751,0,0,-0.241
151751,0,0,-0.29
151751,0,0,-0.242
151751,0,0,-0.193
151751,0,0,-0.145
151751,0,0,-0.097
151751,0,0,-0.048
151751,0,0,0
151751,0,0,0
151751,0,0,0
151751,0,0.0333,0
151751,0,0.0666,0
151751,0,0.1,0
151751,0,0.1333,0
151751,0,0.1666,0
151752,0,0.2,0
151752,0,0.2333,0
151752,0,0.2666,0
151752,0,0.3,0
151752,0,0.3333,0
151752,0,0.3666,0
151752,0,0.4,0
151752,0,0.4333,0
151752,0,0.4666,0
151752,0,0.4333,0
151752,0,0.4,0
151752,0,0.4333,0
151752,0,0.4666,0
151752,0,0.5,0
151752,0,0.5333,0
151752,0,0.5666,0
151752,0,0.6,0
151752,0,0.6333,0
151752,0,0.6,0
151752,0,0.5666,0
151752,0,0.5333,0
151752,0,0.5,0
151752,0,0.4666,0
151752,0,0.4333,0
151752,0,0.4,0
151752,0,0.3666,0
151752,0,0.3333,0
151752,0,0.3,0
151752,0,0.2666,0
151752,0,0.3,0
151753,0,0.3333,0
151753,0,0.3666,0
151753,0,0.4,0
151753,0,0.4333,0
151753,0,0.4666,0
151753,0,0.5,0
151753,0,0.5333,0
151753,0,0.5666,0
151753,0,0.6,0
151753,0,0.6333,0
151753,0,0.6666,0
151753,0,0.7,0
151753,0,0.7333,0
151753,0,0.7666,0
151753,0,0.8,0.0474
151753,0,0.8333,0.0947
151753,0,0.8666,0.1417
151753,0,0.9,0.1886
151753,0,0.8666,0.141
151753,0,0.8333,0.0937
151753,0,0.8,0.0467
151753,0,0.7666,0
151753,0,0.7333,0
151753,0,0.7,0
151753,0,0.6666,0
151753,0,0.6333,0
151753,0,0.6,0
151753,0,0.5666,0
151753,0,0.5333,0
151753,0,0.5,0
151754,0,0.4666,0
151754,0,0.4333,0.0453
151754,0,0.4,0.0906
151754,0,0.3666,0.1358
151754,0,0.3333,0.1809
151754,0,0.3,0.226
151754,0,0.2666,0.2711
151754,0,0.2333,0.3162
151754,0,0.2,0.3614
151754,0,0.1666,0.4066
151754,0,0.1333,0.4519
151754,0,0.1,0.4972
151754,0,0.0666,0.5426
151754,0,0.0333,0.5881
151754,0,0,0.6337
151754,0,0,0.6794
151754,0,0,0.7251
151754,0,0,0.771
151754,0,0,0.7262
151754,0,0,0.6813
151754,0,0,0.6364
151754,0,0,0.5914
151754,0,0,0.5463
151754,0,0.0333,0.5012
151754,0,0.0666,0.456
151754,0,0.1,0.4107
151754,0,0.1333,0.3653
151754,0,0.1666,0.3198
151754,0,0.2,0.2743
151754,0,0.2333,0.2287
151755,0,0.2666,0.183
151755,0,0.3,0.1373
151755,0,0.3333,0.0915
151755,0,0.3666,0.0457
151755,0,0.4,0
151755,0,0.4333,-0.045
151755,0,0.4666,-0.091
151755,0,0.5,-0.136
151755,0,0.5333,-0.182
151755,0,0.5666,-0.227
151755,0,0.6,-0.273
151755,0,0.6333,-0.318
151755,0,0.6666,-0.363
151755,0,0.7,-0.408
151755,0,0.7333,-0.452
151755,0,0.7666,-0.407
151755,0,0.8,-0.362
151755,0,0.8333,-0.317
151755,0,0.8666,-0.271
151755,0,0.9,-0.225
151755,0,0.9333,-0.18
151755,0,0.9666,-0.224
151755,0,1,-0.268
151755,0,1,-0.312
151755,0,1,-0.356
151755,0,1,-0.399
151755,0,1,-0.442
151755,0,1,-0.485
151755,0,1,-0.527
151755,0,1,-0.482
151756,0,1,-0.436
151756,0,1,-0.391
151756,0,1,-0.347
151756,0,1,-0.302
151756,0,1,-0.258
151756,0,1,-0.214
151756,0,1,-0.171
151756,0,1,-0.128
151756,0,1,-0.085
151756,0,1,-0.127
151756,0,1,-0.169
151756,0,1,-0.21
151756,0,1,-0.251
151756,0,1,-0.292
151756,0,1,-0.333
151756,0,1,-0.29
151756,0,1,-0.248
151756,0,1,-0.206
151756,0,1,-0.164
151756,0,1,-0.122
151756,0,1,-0.081
151756,0,1,-0.04
151756,0,1,0
151756,0,1,0
151756,0,1,0
151756,0,1,0
151756,0,1,0
151756,0,1,0
151756,0,1,0
151756,0,1,0.0395
151757,0,1,0.0788
151757,0,1,0.1178
151757,0,1,0.0782
151757,0,1,0.039
151757,0,1,0
151757,0,1,0
151757,0,1,0
151757,0,1,0
151757,0,1,0
151757,0,1,0
151757,0,1,0
151757,0,1,0
151757,0,1,0
151757,0,1,0
151757,0,1,0
151757,0,1,0
151757,0,1,0
151757,0,1,0
151757,0,1,0
151757,0,1,0
151757,0,1,0
151757,0,1,0
151757,0,1,0
151757,0,1,0
151757,0,1,0
151757,0,1,0
151757,0,1,0
151757,0,1,0
151757,0,1,0
151757,0,1,0
151758,0,1,0
151758,0,1,0
151758,0,1,0
151758,0,1,0
151758,0,1,0
151758,0,1,0
151758,0,1,0
151758,0,1,0
151758,0,1,0
151758,0,1,0
151758,0,1,0
151758,0,1,0
151758,0,0.9666,0
151758,0,0.9333,0
151758,0,0.9,0
151758,0,0.8666,0
151758,0,0.8333,0
151758,0,0.8,0
151758,0,0.7666,0
151758,0,0.7333,0
151758,0,0.7,0
151758,0,0.6666,0
151758,0,0.6333,0
151758,0,0.6,0
151758,0,0.5666,0
151758,0,0.5333,0
151758,0,0.5,0
151758,0,0.4666,0
151758,0,0.4333,0
151758,0,0.4,0
151759,0,0.3666,0
151759,0,0.3333,0
151759,0,0.3,0
151759,0,0.2666,0
151759,0,0.2333,0
151759,0,0.2,0
151759,0,0.1666,0
151759,0,0.1333,0
151759,0,0.1,0
151759,0,0.0666,0
151759,0,0.0333,0
151759,0,0,0
151759,0,0,0
151759,0,0,0
151759,0,0,0
151759,0,0,0
151759,0,0,0
151759,0,0,0
151759,0.3333,0,0
151759,0.6666,0,0
151759,1,0,0
151759,1.3333,0,0
151759,1.6666,0,0
151759,2,0,0
151759,1.6666,0,0
151759,1.3333,0,0
151759,1,0,0
151759,0.6666,0,0
151759,0.3333,0,0
151759,0,0,0
151800,0,0,0
151800,0,0,0
151800,0,0,0
151800,0,0,0
151800,0,0,0
151800,0,0,0
151800,0,0,0
151800,0,0,0
151800,0,0.0333,0
151800,0,0.0666,0
151800,0,0.1,0
151800,0,0.1333,0
151800,0,0.1666,0
151800,0,0.2,0
151800,0,0.2333,0
151800,0,0.2666,0
151800,0,0.3,0
151800,0,0.3333,0
151800,0,0.3666,0
151800,0,0.4,0
151800,0,0.4333,0
151800,0,0.4666,0
151800,0,0.5,0
151800,0,0.5333,0
151800,0,0.5666,0
151800,0,0.6,0
151800,0,0.6333,0
151800,0,0.6666,0
151800,0,0.7,0
151800,0,0.7333,0
151801,0,0.7666,0
151801,0,0.8,0
151801,0,0.8333,0
151801,0,0.8666,0
151801,0,0.9,0
151801,0,0.9333,0
151801,0,0.9666,0
151801,0,1,0
151801,0,1,-0.035
151801,0,1,-0.071
151801,0,1,-0.106
151801,0,1,-0.141
151801,0,1,-0.176
151801,0,1,-0.21
151801,0,1,-0.174
151801,0,1,-0.139
151801,0,1,-0.104
151801,0,1,-0.069
151801,0,1,-0.034
151801,0,1,0
151801,0,1,0
151801,0,1,0
151801,0,1,0
151801,0,1,0
151801,0,1,0
151801,0,1,0
151801,0,1,0
151801,0,1,0
151801,0,1,0
151801,0,1,0
151802,0,1,0
151802,0,1,0
151802,0,1,0
151802,0,1,0
151802,0,1,0
151802,0,1,0
151802,0,1,0
151802,0,1,0
151802,0,1,0
151802,0,1,0
151802,0,1,0
151802,0,1,0
151802,0,1,0
151802,0,1,0
151802,0,1,0
151802,0,1,0
151802,0,1,0
151802,0,1,0
151802,0,1,0
151802,0,1,-0.032
151802,0,1,-0.065
151802,0,1,-0.098
151802,0,1,-0.131
151802,0,1,-0.164
151802,0,1,-0.196
151802,0,1,-0.164
151802,0,1,-0.131
151802,0,1,-0.098
151802,0,1,-0.065
151802,0,1,-0.032
151803,0,1,0
151803,0,1,0
151803,0,1,0
151803,0,1,0
151803,0,1,0
151803,0,1,0
151803,0,1,0
151803,0,1,0
151803,0,1,0
151803,0,1,0
151803,0,1,0
151803,0,1,-0.032
151803,0,1,-0.064
151803,0,1,-0.097
151803,0,1,-0.129
151803,0,1,-0.162
151803,0,1,-0.194
151803,0,1,-0.226
151803,0,1,-0.259
151803,0,1,-0.291
151803,0,1,-0.323
151803,0,1,-0.355
151803,0,1,-0.323
151803,0,1,-0.29
151803,0,1,-0.258
151803,0,1,-0.225
151803,0,1,-0.193
151803,0,1,-0.161
151803,0,1,-0.128
151803,0,1,-0.096
151804,0,1,-0.064
151804,0,1,-0.032
151804,0,1,0
151804,0,1,0
151804,0,1,0
151804,0,1,0
151804,0,1,0
151804,0,1,0
151804,0,1,0
151804,0,1,0
151804,0,1,0
151804,0,1,0
151804,0,1,-0.031
151804,0,1,-0.063
151804,0,1,-0.095
151804,0,1,-0.127
151804,0,1,-0.159
151804,0,1,-0.191
151804,0,1,-0.223
151804,0,1,-0.191
151804,0,1,-0.159
151804,0,1,-0.127
151804,0,1,-0.095
151804,0,1,-0.063
151804,0,1,-0.031
151804,0,1,0
151804,0,1,0
151804,0,1,0
151804,0,1,0
151804,0,1,0
151805,0,1,0
151805,0,1,0.0316
151805,0,1,0.0632
151805,0,1,0.0948
151805,0,1,0.1263
151805,0,1,0.1578
151805,0,1,0.1893
151805,0,1,0.2207
151805,0,1,0.2521
151805,0,1,0.2835
151805,0,1,0.3149
151805,0,1,0.3462
151805,0,1,0.3145
151805,0,1,0.2829
151805,0,1,0.2514
151805,0,1,0.2198
151805,0,1,0.1883
151805,0,1,0.1568
151805,0,1,0.1254
151805,0,1,0.094
151805,0,1,0.0626
151805,0,1,0.0313
151805,0,1,0
151805,0,1,0
151805,0,1,0
151805,0,1,0
151805,0,1,0
151805,0,1,0
151805,0,1,0
151805,0,1,0
151806,0,1,0.0311
151806,0,1,0.0623
151806,0,1,0.0934
151806,0,1,0.1244
151806,0,1,0.1555
151806,0,1,0.1865
151806,0,1,0.2175
151806,0,1,0.2484
151806,0,1,0.2793
151806,0,1,0.3102
151806,0,1,0.279
151806,0,0.9666,0.2479
151806,0,0.9333,0.2168
151806,0,0.9,0.1857
151806,0,0.8666,0.1547
151806,0,0.8333,0.1237
151806,0,0.8,0.0927
151806,0,0.7666,0.0618
151806,0,0.7333,0.0308
151806,0,0.7,0
151806,0,0.6666,0
151806,0,0.6333,0
151806,0,0.6,0
151806,0,0.5666,0
151806,0,0.5333,0
151806,0,0.5,0
151806,0,0.5333,0
151806,0,0.5666,0
151806,0,0.6,0
151806,0,0.6333,0
151807,0,0.6666,0
151807,0,0.7,0
151807,0,0.7333,0
151807,0,0.7666,0
151807,0,0.8,0
151807,0,0.8333,0
151807,0,0.8666,0
151807,0,0.9,0
151807,0,0.9333,0
151807,0,0.9666,0
151807,0,1,0
151807,0,1,0
151807,0,1,0
151807,0,1,0
151807,0,1,0
151807,0,1,0
151807,0,1,0
151807,0,1,0
151807,0,1,0
151807,0,1,0
151807,0,1,0
151807,0,1,0
151807,0,1,0
151807,0,1,0
151807,0,1,0
151807,0,1,0.0304
151807,0,1,0.0609
151807,0,1,0.0304
151807,0,1,0
151807,0,1,0
151808,0,1,0
151808,0,1,0
151808,0,1,0
151808,0,1,0
151808,0,1,0
151808,0,1,0
151808,0,1,0
151808,0,1,0
151808,0,1,0
151808,0,1,0.0302
151808,0,1,0.0605
151808,0,1,0.0907
151808,0,1,0.0604
151808,0,1,0.0302
151808,0,1,0
151808,0,1,0
151808,0,1,0
151808,0,1,0
151808,0,1,0
151808,0,1,0
151808,0,1,0
151808,0,1,0
151808,0,1,0
151808,0,1,0
151808,0,1,0
151808,0,1,0
151808,0,1,0
151808,0,1,0
151808,0,1,0
151808,0,0.9666,0
151809,0,0.9333,0
151809,0,0.9,0
151809,0,0.8666,0
151809,0,0.8333,0
151809,0,0.8,0
151809,0,0.7666,0
151809,0,0.7333,0
151809,0,0.7,0
151809,0,0.6666,0
151809,0,0.6333,0
151809,0,0.6,0
151809,0,0.5666,0
151809,0,0.5333,0
151809,0,0.5,0
151809,0,0.4666,0
151809,0,0.4333,0
151809,0,0.4,0
151809,0,0.3666,0
151809,0,0.3333,0
151809,0,0.3,0
151809,0,0.2666,0
151809,0,0.2333,0
151809,0,0.2,0
151809,0.3333,0.1666,0
151809,0.6666,0.1333,0
151809,1,0.1,0
151809,1.3333,0.0666,0
151809,1.6666,0.0333,0
151809,2,0,0
151809,2.3333,0,0
151810,2.6666,0,0
151810,3,0,0
151810,3.3333,0,0
151810,3.6666,0,0
151810,4,0,0
151810,4.3333,0,0
151810,4.6666,0,0
151810,5,0,0
151810,5.3333,0,0
151810,5.6666,0,0
151810,6,0,0
151810,6.3333,0,0
151810,6.6666,0,0
151810,7,0,0
151810,7.3333,0,0
151810,7.6666,0,0
151810,8,0,0
151810,7.6666,0,0
151810,7.3333,0,0
151810,7,0,0
151810,6.6666,0,0
151810,6.3333,0,0
151810,6,0,0
151810,5.6666,0,0
151810,5.3333,0,0
151810,5,0,0
151810,4.6666,0,0
151810,4.3333,0,0
151810,4,0,0
151810,3.6666,0,0
151811,3.3333,0,0
151811,3,0,0
151811,2.6666,0,0
151811,2.3333,0.0333,0
151811,2,0.0666,0
151811,1.6666,0.1,0
151811,1.3333,0.1333,0
151811,1,0.1666,0
151811,0.6666,0.2,0
151811,0.3333,0.2333,0
151811,0,0.2666,0
151811,0,0.3,0
151811,0,0.3333,0
151811,0,0.3666,0
151811,0,0.4,0
151811,0,0.4333,0
151811,0,0.4666,0.0332
151811,0,0.5,0.0664
151811,0,0.5333,0.0996
151811,0,0.5,0.1329
151811,0,0.4666,0.1661
151811,0,0.4333,0.1993
151811,0,0.4,0.2325
151811,0,0.3666,0.1992
151811,0,0.3333,0.166
151811,0,0.3,0.1328
151811,0,0.2666,0.0996
151811,0,0.2333,0.0664
151811,0,0.2,0.0332
151811,0,0.1666,0
151812,0,0.1333,0
151812,0,0.1,0
151812,0,0.0666,0
151812,0,0.0333,0
151812,0,0,0
151812,0,0,0
151812,0,0,0
151812,0,0,0.0332
151812,0,0,0.0664
151812,0,0,0.0997
151812,0,0,0.133
151812,0,0,0.1663
151812,0,0,0.1996
151812,0,0,0.2329
151812,0,0,0.2662
151812,0,0,0.2995
151812,0,0,0.3329
151812,0,0,0.3662
151812,0,0,0.3996
151812,0,0,0.4329
151812,0,0,0.4663
151812,0,0,0.4997
151812,0,0,0.4665
151812,0,0,0.4332
151812,0,0,0.4001
151812,0,0,0.3672
151812,0,0,0.3342
151812,0,0,0.3011
151812,0,0,0.2679
151812,0,0,0.2347
151813,0,0,0.2014
151813,0,0,0.168
151813,0,0,0.1345
151813,0,0,0.101
151813,0,0,0.0674
151813,0,0,0.0337
151813,0,0,0
151813,0,0,-0.033
151813,0,0,-0.067
151813,0,0,-0.101
151813,0,0,-0.135
151813,0,0,-0.169
151813,0,0,-0.136
151813,0,0,-0.102
151813,0,0,-0.068
151813,0,0,-0.034
151813,0,0,0
151813,0,0,0
151813,0,0,0
151813,0,0,0
151813,0,0,0
151813,0,0,0
151813,0,0,0
151813,0,0,-0.034
151813,0,0,-0.068
151813,0,0,-0.103
151813,0,0,-0.137
151813,0,0,-0.172
151813,0,0,-0.207
151813,0,0,-0.242
151814,0,0,-0.276
151814,0,0,-0.311
151814,0,0,-0.346
151814,0,0,-0.382
151814,0,0,-0.417
151814,0,0,-0.452
151814,0,0,-0.487
151814,0,0,-0.523
151814,0,0,-0.558
151814,0,0,-0.524
151814,0,0,-0.489
151814,0,0,-0.455
151814,0,0,-0.42
151814,0,0,-0.386
151814,0,0,-0.351
151814,0,0,-0.316
151814,0,0,-0.281
151814,0,0,-0.246
151814,0,0,-0.211
151814,0,0,-0.176
151814,0,0,-0.141
151814,0,0,-0.106
151814,0,0,-0.07
151814,0,0,-0.035
151814,0,0,0
151814,0,0,0
151814,0,0,0
151814,0,0,0
151814,0,0,0
151814,0,0,0
151815,0,0,0
151815,0,0,0
151815,0,0,0
151815,0,0,0
151815,0,0,0
151815,0,0,0
151815,0,0,0
151815,0,0,0.0359
151815,0,0,0.0719
151815,0,0,0.108
151815,0,0,0.1441
151815,0,0,0.1804
151815,0,0,0.2167
151815,0,0,0.253
151815,0,0,0.2894
151815,0,0,0.3259
151815,0,0,0.29
151815,0,0,0.254
151815,0,0,0.2179
151815,0,0,0.1817
151815,0,0,0.1455
151815,0,0,0.1092
151815,0,0,0.0729
151815,0,0,0.0364
151815,0,0,0
151815,0,0,0
151815,0,0,0
151815,0,0,0
151815,0,0,0
151815,0,0,0
151816,0,0,-0.036
151816,0,0,-0.073
151816,0,0,-0.11
151816,0,0,-0.147
151816,0,0,-0.184
151816,0,0,-0.221
151816,0,0,-0.184
151816,0,0,-0.147
151816,0,0,-0.111
151816,0,0,-0.074
151816,0,0,-0.037
151816,0,0,0
151816,0,0,0
151816,0,0,0
151816,0,0,0
151816,0,0,0
151816,0,0,0
151816,0,0,0
151816,0,0,0
151816,0,0,0
151816,0,0,0
151816,0,0,0.0374
151816,0,0,0.0749
151816,0,0,0.1125
151816,0,0,0.075
151816,0,0,0.0375
151816,0,0,0
151816,0,0,0
151816,0,0,0
151816,0,0,0
151817,0,0,0
151817,0,0,0
151817,0,0,0
151817,0,0,0
151817,0,0,0
151817,0,0,0
151817,0,0,0
151817,0,0,0
151817,0,0,0
151817,0,0,0
151817,0,0,0
151817,0,0,0
151817,0,0,0
151817,0,0,0
151817,0,0,0
151817,0,0,0
151817,0,0,0
151817,0,0,0
151817,0,0,0
151817,0,0,0
151817,0,0,0
151817,0,0,0
151817,0,0,0
151817,0,0,0
151817,0,0,0
151817,0,0,0
151817,0,0,0
151817,0,0,0
151817,0,0,0
151817,0,0,0
151818,0,0,0
151818,0,0,0
151818,0,0,0
151818,0,0,-0.038
151818,0,0,-0.077
151818,0,0,-0.116
151818,0,0,-0.155
151818,0,0,-0.194
151818,0,0,-0.155
151818,0,0,-0.117
151818,0,0,-0.078
151818,0,0,-0.039
151818,0,0,0
151818,0,0,0
151818,0,0,0
151818,0,0,0
151818,0,0,0
151818,0,0,0
151818,0,0,0
151818,0,0,0
151818,0,0,0
151818,0,0,0
151818,0.3333,0,0
151818,0.6666,0,0
151818,1,0,0
151818,1.3333,0,0
151818,1.6666,0,0
151818,2,0,0
151818,2.3333,0,0
151818,2.6666,0,0
151819,3,0,0
151819,3.3333,0,0
151819,3.6666,0,0
151819,4,0,0
151819,4.3333,0,0
151819,4.6666,0,0
151819,5,0,0
151819,5.3333,0,0
151819,5.6666,0,0
151819,6,0,0
151819,6.3333,0,0
151819,6.6666,0,0
151819,7,0,0
151819,7.3333,0,0
151819,7,0,0
151819,6.6666,0,0
151819,6.3333,0,0
151819,6,0,0
151819,5.6666,0,0
151819,5.3333,0,0
151819,5,0,0
151819,4.6666,0,0
151819,4.3333,0,0
151819,4,0,0
151819,3.6666,0,0
151819,3.3333,0,0
151819,3,0,0
151819,2.6666,0,0
151819,2.3333,0,0
151819,2,0,0
151820,1.6666,0,0
151820,1.3333,0,0
151820,1,0,0
151820,0.6666,0,0
151820,0.3333,0,0
151820,0,0,0
151820,0,0,0
151820,0,0,0
151820,0,0,0
151820,0,0,0
151820,0,0,0
151820,0,0,0
151820,0,0,0
151820,0,0,0
151820,0,0.0333,0
151820,0,0.0666,0
151820,0,0.1,0
151820,0,0.1333,0
151820,0,0.1666,0
151820,0,0.2,0
151820,0,0.2333,0
151820,0,0.2666,0
151820,0,0.3,0
151820,0,0.3333,0
151820,0,0.3666,0
151820,0,0.4,0
151820,0,0.4333,0
151820,0,0.4666,0
151820,0,0.5,0
151820,0,0.5333,0
151821,0,0.5666,0
151821,0,0.6,0
151821,0,0.6333,0
151821,0,0.6666,0
151821,0,0.7,0
151821,0,0.7333,0
151821,0,0.7666,0
151821,0,0.8,0
151821,0,0.8333,0
151821,0,0.8666,0
151821,0,0.9,0
151821,0,0.8666,0
151821,0,0.8333,0
151821,0,0.8,0
151821,0,0.7666,0
151821,0,0.7333,0
151821,0,0.7,0
151821,0,0.6666,0
151821,0,0.6333,0
151821,0,0.6,0
151821,0,0.5666,0
151821,0,0.5333,0
151821,0,0.5,0
151821,0,0.4666,0
151821,0,0.4333,0
151821,0,0.4,0
151821,0,0.3666,0
151821,0,0.3333,0
151821,0,0.3,0
151821,0,0.2666,0
